id,crime_group,year,num_crimes
27,DECEPTIVE PRACTICE,2005,128
27,DECEPTIVE PRACTICE,2006,123
27,DECEPTIVE PRACTICE,2007,134
27,DECEPTIVE PRACTICE,2008,246
27,DECEPTIVE PRACTICE,2009,296
27,DECEPTIVE PRACTICE,2010,268
27,DECEPTIVE PRACTICE,2011,128
27,DECEPTIVE PRACTICE,2012,218
27,DECEPTIVE PRACTICE,2013,190
27,DECEPTIVE PRACTICE,2014,177
27,DECEPTIVE PRACTICE,2015,156
27,DECEPTIVE PRACTICE,2016,150
27,DECEPTIVE PRACTICE,2017,152
27,DECEPTIVE PRACTICE,2018,44
27,HOMICIDE,2001,12
27,HOMICIDE,2002,12
27,HOMICIDE,2003,16
27,HOMICIDE,2004,6
27,HOMICIDE,2005,7
27,HOMICIDE,2006,12
27,HOMICIDE,2007,7
27,HOMICIDE,2008,11
27,HOMICIDE,2009,16
27,HOMICIDE,2010,9
27,HOMICIDE,2011,11
27,HOMICIDE,2012,8
27,HOMICIDE,2013,10
27,HOMICIDE,2014,10
27,HOMICIDE,2015,17
27,HOMICIDE,2016,29
27,HOMICIDE,2017,21
27,HOMICIDE,2018,5
27,NARCOTICS,2001,19
27,NARCOTICS,2002,1812
27,NARCOTICS,2003,2995
27,NARCOTICS,2004,2834
27,NARCOTICS,2005,2183
27,NARCOTICS,2006,2233
27,NARCOTICS,2007,2072
27,NARCOTICS,2008,1614
27,NARCOTICS,2009,1653
27,NARCOTICS,2010,1610
27,NARCOTICS,2011,1377
27,NARCOTICS,2012,1418
27,NARCOTICS,2013,1740
27,NARCOTICS,2014,1631
27,NARCOTICS,2015,1511
27,NARCOTICS,2016,769
27,NARCOTICS,2017,676
27,NARCOTICS,2018,249
27,NON-CRIMINAL,2002,27
27,NON-CRIMINAL,2003,50
27,NON-CRIMINAL,2004,57
27,NON-CRIMINAL,2005,50
27,NON-CRIMINAL,2006,64
27,NON-CRIMINAL,2007,63
27,NON-CRIMINAL,2008,59
27,NON-CRIMINAL,2009,46
27,NON-CRIMINAL,2010,51
27,NON-CRIMINAL,2011,56
27,NON-CRIMINAL,2012,47
27,NON-CRIMINAL,2013,101
27,NON-CRIMINAL,2014,108
27,NON-CRIMINAL,2015,143
27,NON-CRIMINAL,2016,81
27,NON-CRIMINAL,2017,76
27,NON-CRIMINAL,2018,40
27,SEXUAL,2001,5
27,SEXUAL,2002,210
27,SEXUAL,2003,426
27,SEXUAL,2004,414
27,SEXUAL,2005,350
27,SEXUAL,2006,601
27,SEXUAL,2007,507
27,SEXUAL,2008,494
27,SEXUAL,2009,205
27,SEXUAL,2010,146
27,SEXUAL,2011,130
27,SEXUAL,2012,120
27,SEXUAL,2013,121
27,SEXUAL,2014,128
27,SEXUAL,2015,63
27,SEXUAL,2016,57
27,SEXUAL,2017,60
27,SEXUAL,2018,22
27,THEFT,2001,33
27,THEFT,2002,1570
27,THEFT,2003,2044
27,THEFT,2004,2157
27,THEFT,2005,2041
27,THEFT,2006,2170
27,THEFT,2007,2033
27,THEFT,2008,2125
27,THEFT,2009,1793
27,THEFT,2010,1963
27,THEFT,2011,2081
27,THEFT,2012,1808
27,THEFT,2013,1586
27,THEFT,2014,1373
27,THEFT,2015,1225
27,THEFT,2016,1306
27,THEFT,2017,1340
27,THEFT,2018,466
28,BATTERY,2001,7
28,BATTERY,2002,3039
28,BATTERY,2003,3944
28,BATTERY,2004,3586
28,BATTERY,2005,3329
28,BATTERY,2006,2992
28,BATTERY,2007,3054
28,BATTERY,2008,2973
28,BATTERY,2009,2796
28,BATTERY,2010,2449
28,BATTERY,2011,2320
28,BATTERY,2012,2221
28,BATTERY,2013,2023
28,BATTERY,2014,2030
28,BATTERY,2015,2047
28,BATTERY,2016,2241
28,BATTERY,2017,2184
28,BATTERY,2018,820
28,DECEPTIVE PRACTICE,2001,10
28,DECEPTIVE PRACTICE,2002,368
28,DECEPTIVE PRACTICE,2003,466
28,DECEPTIVE PRACTICE,2004,456
28,DECEPTIVE PRACTICE,2005,437
28,DECEPTIVE PRACTICE,2006,436
28,DECEPTIVE PRACTICE,2007,482
28,DECEPTIVE PRACTICE,2008,513
28,DECEPTIVE PRACTICE,2009,462
28,DECEPTIVE PRACTICE,2010,398
28,DECEPTIVE PRACTICE,2011,455
28,DECEPTIVE PRACTICE,2012,501
28,DECEPTIVE PRACTICE,2013,568
28,DECEPTIVE PRACTICE,2014,582
28,DECEPTIVE PRACTICE,2015,657
28,DECEPTIVE PRACTICE,2016,790
28,DECEPTIVE PRACTICE,2017,777
28,DECEPTIVE PRACTICE,2018,272
28,HOMICIDE,2001,9
28,HOMICIDE,2002,11
28,HOMICIDE,2003,18
28,HOMICIDE,2004,10
28,HOMICIDE,2005,8
28,HOMICIDE,2006,13
28,HOMICIDE,2007,7
28,HOMICIDE,2008,10
28,HOMICIDE,2009,10
28,HOMICIDE,2010,6
28,HOMICIDE,2011,10
28,HOMICIDE,2012,15
28,HOMICIDE,2013,5
28,HOMICIDE,2014,7
28,HOMICIDE,2015,11
28,HOMICIDE,2016,13
28,HOMICIDE,2017,15
28,HOMICIDE,2018,3
28,NARCOTICS,2002,1076
28,NARCOTICS,2003,1944
28,NARCOTICS,2004,1470
28,NARCOTICS,2005,1489
28,NARCOTICS,2006,1185
28,NARCOTICS,2007,942
28,NARCOTICS,2008,698
28,NARCOTICS,2009,616
28,NARCOTICS,2010,590
28,NARCOTICS,2011,588
28,NARCOTICS,2012,496
28,NARCOTICS,2013,494
28,NARCOTICS,2014,347
28,NARCOTICS,2015,336
28,NARCOTICS,2016,220
28,NARCOTICS,2017,172
28,NARCOTICS,2018,67
28,NON-CRIMINAL,2001,1
28,NON-CRIMINAL,2002,71
28,NON-CRIMINAL,2003,72
28,NON-CRIMINAL,2004,87
28,NON-CRIMINAL,2005,83
28,NON-CRIMINAL,2006,89
28,NON-CRIMINAL,2007,126
28,NON-CRIMINAL,2008,115
28,NON-CRIMINAL,2009,115
28,NON-CRIMINAL,2010,132
28,NON-CRIMINAL,2011,112
28,NON-CRIMINAL,2012,99
28,NON-CRIMINAL,2013,93
28,NON-CRIMINAL,2014,80
28,NON-CRIMINAL,2015,51
28,NON-CRIMINAL,2016,58
28,NON-CRIMINAL,2017,47
28,NON-CRIMINAL,2018,16
28,SEXUAL,2001,10
28,SEXUAL,2002,213
28,SEXUAL,2003,360
28,SEXUAL,2004,324
28,SEXUAL,2005,336
28,SEXUAL,2006,475
28,SEXUAL,2007,283
28,SEXUAL,2008,241
28,SEXUAL,2009,111
28,SEXUAL,2010,92
28,SEXUAL,2011,120
28,SEXUAL,2012,107
28,SEXUAL,2013,158
28,SEXUAL,2014,128
28,SEXUAL,2015,98
28,SEXUAL,2016,140
28,SEXUAL,2017,63
28,SEXUAL,2018,39
28,THEFT,2001,58
28,THEFT,2002,5056
28,THEFT,2003,7544
28,THEFT,2004,7416
28,THEFT,2005,6195
28,THEFT,2006,5508
28,THEFT,2007,5411
28,THEFT,2008,5688
28,THEFT,2009,5152
28,THEFT,2010,5130
28,THEFT,2011,5131
28,THEFT,2012,5010
28,THEFT,2013,4413
28,THEFT,2014,4022
28,THEFT,2015,3860
28,THEFT,2016,4877
28,THEFT,2017,4748
28,THEFT,2018,1649
29,BATTERY,2001,13
29,BATTERY,2002,3212
29,BATTERY,2003,4306
29,BATTERY,2004,4271
29,BATTERY,2005,3943
29,BATTERY,2006,3698
29,BATTERY,2007,3847
29,BATTERY,2008,3936
29,BATTERY,2009,3732
29,BATTERY,2010,3636
29,BATTERY,2011,3317
29,BATTERY,2012,3452
29,BATTERY,2013,3022
29,BATTERY,2014,2824
29,BATTERY,2015,2997
29,BATTERY,2016,3474
29,BATTERY,2017,3297
29,BATTERY,2018,1119
29,DECEPTIVE PRACTICE,2001,6
29,DECEPTIVE PRACTICE,2002,111
29,DECEPTIVE PRACTICE,2003,157
29,DECEPTIVE PRACTICE,2004,145
29,DECEPTIVE PRACTICE,2005,160
29,DECEPTIVE PRACTICE,2006,170
29,DECEPTIVE PRACTICE,2007,139
29,DECEPTIVE PRACTICE,2008,218
29,DECEPTIVE PRACTICE,2009,154
29,DECEPTIVE PRACTICE,2010,144
29,DECEPTIVE PRACTICE,2011,153
29,DECEPTIVE PRACTICE,2012,182
29,DECEPTIVE PRACTICE,2013,224
29,DECEPTIVE PRACTICE,2014,273
29,DECEPTIVE PRACTICE,2015,269
29,DECEPTIVE PRACTICE,2016,298
29,DECEPTIVE PRACTICE,2017,242
29,DECEPTIVE PRACTICE,2018,64
29,HOMICIDE,2001,12
29,HOMICIDE,2002,22
29,HOMICIDE,2003,29
29,HOMICIDE,2004,16
29,HOMICIDE,2005,25
29,HOMICIDE,2006,26
29,HOMICIDE,2007,9
29,HOMICIDE,2008,17
29,HOMICIDE,2009,22
29,HOMICIDE,2010,19
29,HOMICIDE,2011,16
29,HOMICIDE,2012,19
29,HOMICIDE,2013,16
29,HOMICIDE,2014,11
29,HOMICIDE,2015,23
29,HOMICIDE,2016,33
29,HOMICIDE,2017,43
29,HOMICIDE,2018,13
29,NARCOTICS,2001,2
29,NARCOTICS,2002,1751
29,NARCOTICS,2003,2791
29,NARCOTICS,2004,3679
29,NARCOTICS,2005,3626
29,NARCOTICS,2006,3596
29,NARCOTICS,2007,2763
29,NARCOTICS,2008,2699
29,NARCOTICS,2009,2392
29,NARCOTICS,2010,2550
29,NARCOTICS,2011,2182
29,NARCOTICS,2012,2438
29,NARCOTICS,2013,2859
29,NARCOTICS,2014,2140
29,NARCOTICS,2015,1779
29,NARCOTICS,2016,1214
29,NARCOTICS,2017,1655
29,NARCOTICS,2018,751
29,NON-CRIMINAL,2002,33
29,NON-CRIMINAL,2003,52
29,NON-CRIMINAL,2004,71
29,NON-CRIMINAL,2005,71
29,NON-CRIMINAL,2006,78
29,NON-CRIMINAL,2007,113
29,NON-CRIMINAL,2008,90
29,NON-CRIMINAL,2009,111
29,NON-CRIMINAL,2010,91
29,NON-CRIMINAL,2011,88
29,NON-CRIMINAL,2012,112
29,NON-CRIMINAL,2013,152
29,NON-CRIMINAL,2014,147
29,NON-CRIMINAL,2015,130
29,NON-CRIMINAL,2016,141
29,NON-CRIMINAL,2017,146
29,NON-CRIMINAL,2018,54
29,SEXUAL,2001,43
29,SEXUAL,2002,236
29,SEXUAL,2003,282
29,SEXUAL,2004,301
29,SEXUAL,2005,275
29,SEXUAL,2006,342
29,SEXUAL,2007,253
29,SEXUAL,2008,199
29,SEXUAL,2009,107
29,SEXUAL,2010,108
29,SEXUAL,2011,115
29,SEXUAL,2012,120
29,SEXUAL,2013,104
29,SEXUAL,2014,104
29,SEXUAL,2015,105
29,SEXUAL,2016,104
29,SEXUAL,2017,113
29,SEXUAL,2018,46
29,THEFT,2001,60
29,THEFT,2002,2360
29,THEFT,2003,3372
29,THEFT,2004,3477
29,THEFT,2005,3240
29,THEFT,2006,2967
29,THEFT,2007,3004
29,THEFT,2008,3023
29,THEFT,2009,2698
29,THEFT,2010,3116
29,THEFT,2011,3042
29,THEFT,2012,2861
29,THEFT,2013,2461
29,THEFT,2014,2257
29,THEFT,2015,2049
29,THEFT,2016,2218
29,THEFT,2017,2267
29,THEFT,2018,744
30,BATTERY,2001,5
30,BATTERY,2002,2130
30,BATTERY,2003,2634
30,BATTERY,2004,2864
30,BATTERY,2005,2700
30,BATTERY,2006,2607
30,BATTERY,2007,2799
30,BATTERY,2008,2610
30,BATTERY,2009,2390
30,BATTERY,2010,2215
30,BATTERY,2011,1978
30,BATTERY,2012,1965
30,BATTERY,2013,1700
30,BATTERY,2014,1639
30,BATTERY,2015,1650
30,BATTERY,2016,1876
30,BATTERY,2017,1698
30,BATTERY,2018,615
30,DECEPTIVE PRACTICE,2001,3
30,DECEPTIVE PRACTICE,2002,79
30,DECEPTIVE PRACTICE,2003,107
30,DECEPTIVE PRACTICE,2004,123
30,DECEPTIVE PRACTICE,2005,109
30,DECEPTIVE PRACTICE,2006,139
30,DECEPTIVE PRACTICE,2007,134
30,DECEPTIVE PRACTICE,2008,130
30,DECEPTIVE PRACTICE,2009,133
30,DECEPTIVE PRACTICE,2010,99
30,DECEPTIVE PRACTICE,2011,119
30,DECEPTIVE PRACTICE,2012,119
30,DECEPTIVE PRACTICE,2013,125
30,DECEPTIVE PRACTICE,2014,157
30,DECEPTIVE PRACTICE,2015,170
30,DECEPTIVE PRACTICE,2016,233
30,DECEPTIVE PRACTICE,2017,138
30,DECEPTIVE PRACTICE,2018,57
30,HOMICIDE,2001,15
30,HOMICIDE,2002,14
30,HOMICIDE,2003,23
30,HOMICIDE,2004,21
30,HOMICIDE,2005,12
30,HOMICIDE,2006,11
30,HOMICIDE,2007,19
30,HOMICIDE,2008,21
30,HOMICIDE,2009,12
30,HOMICIDE,2010,11
30,HOMICIDE,2011,15
30,HOMICIDE,2012,13
30,HOMICIDE,2013,10
30,HOMICIDE,2014,14
30,HOMICIDE,2015,13
30,HOMICIDE,2016,18
30,HOMICIDE,2017,7
30,HOMICIDE,2018,3
30,NARCOTICS,2001,1
30,NARCOTICS,2002,450
30,NARCOTICS,2003,672
30,NARCOTICS,2004,892
30,NARCOTICS,2005,697
30,NARCOTICS,2006,816
30,NARCOTICS,2007,946
30,NARCOTICS,2008,765
30,NARCOTICS,2009,616
30,NARCOTICS,2010,615
30,NARCOTICS,2011,612
30,NARCOTICS,2012,587
30,NARCOTICS,2013,492
30,NARCOTICS,2014,486
30,NARCOTICS,2015,373
30,NARCOTICS,2016,185
30,NARCOTICS,2017,188
30,NARCOTICS,2018,91
30,NON-CRIMINAL,2002,55
30,NON-CRIMINAL,2003,90
30,NON-CRIMINAL,2004,135
30,NON-CRIMINAL,2005,147
30,NON-CRIMINAL,2006,206
30,NON-CRIMINAL,2007,238
30,NON-CRIMINAL,2008,196
30,NON-CRIMINAL,2009,160
30,NON-CRIMINAL,2010,272
30,NON-CRIMINAL,2011,257
30,NON-CRIMINAL,2012,185
30,NON-CRIMINAL,2013,212
30,NON-CRIMINAL,2014,162
30,NON-CRIMINAL,2015,128
30,NON-CRIMINAL,2016,71
30,NON-CRIMINAL,2017,67
30,NON-CRIMINAL,2018,20
30,SEXUAL,2001,17
30,SEXUAL,2002,160
30,SEXUAL,2003,204
30,SEXUAL,2004,223
30,SEXUAL,2005,296
30,SEXUAL,2006,318
30,SEXUAL,2007,272
30,SEXUAL,2008,226
30,SEXUAL,2009,142
30,SEXUAL,2010,164
30,SEXUAL,2011,128
30,SEXUAL,2012,121
30,SEXUAL,2013,122
30,SEXUAL,2014,97
30,SEXUAL,2015,82
30,SEXUAL,2016,91
30,SEXUAL,2017,97
30,SEXUAL,2018,33
30,THEFT,2001,35
30,THEFT,2002,2196
30,THEFT,2003,2797
30,THEFT,2004,2678
30,THEFT,2005,2555
30,THEFT,2006,2359
30,THEFT,2007,2313
30,THEFT,2008,2353
30,THEFT,2009,1906
30,THEFT,2010,2050
30,THEFT,2011,2148
30,THEFT,2012,1997
30,THEFT,2013,1716
30,THEFT,2014,1549
30,THEFT,2015,1348
30,THEFT,2016,1530
30,THEFT,2017,1569
30,THEFT,2018,473
31,BATTERY,2001,3
31,BATTERY,2002,1203
31,BATTERY,2003,1556
31,BATTERY,2004,1447
31,BATTERY,2005,1337
31,BATTERY,2006,1293
31,BATTERY,2007,1315
31,BATTERY,2008,1280
31,BATTERY,2009,1237
31,BATTERY,2010,1058
31,BATTERY,2011,965
31,BATTERY,2012,954
31,BATTERY,2013,866
31,BATTERY,2014,779
31,BATTERY,2015,811
31,BATTERY,2016,892
31,BATTERY,2017,918
31,BATTERY,2018,275
31,DECEPTIVE PRACTICE,2001,2
31,DECEPTIVE PRACTICE,2002,77
31,DECEPTIVE PRACTICE,2003,126
31,DECEPTIVE PRACTICE,2004,127
31,DECEPTIVE PRACTICE,2005,117
31,DECEPTIVE PRACTICE,2006,109
31,DECEPTIVE PRACTICE,2007,135
31,DECEPTIVE PRACTICE,2008,122
31,DECEPTIVE PRACTICE,2009,108
31,DECEPTIVE PRACTICE,2010,67
31,DECEPTIVE PRACTICE,2011,97
31,DECEPTIVE PRACTICE,2012,90
31,DECEPTIVE PRACTICE,2013,102
31,DECEPTIVE PRACTICE,2014,113
31,DECEPTIVE PRACTICE,2015,114
31,DECEPTIVE PRACTICE,2016,164
31,DECEPTIVE PRACTICE,2017,126
31,DECEPTIVE PRACTICE,2018,47
31,HOMICIDE,2001,8
31,HOMICIDE,2002,10
31,HOMICIDE,2003,7
31,HOMICIDE,2004,9
31,HOMICIDE,2005,5
31,HOMICIDE,2006,5
31,HOMICIDE,2007,4
31,HOMICIDE,2008,5
31,HOMICIDE,2009,9
31,HOMICIDE,2010,4
31,HOMICIDE,2011,2
31,HOMICIDE,2012,7
31,HOMICIDE,2013,6
31,HOMICIDE,2014,2
31,HOMICIDE,2015,4
31,HOMICIDE,2016,11
31,HOMICIDE,2017,7
31,HOMICIDE,2018,1
31,NARCOTICS,2001,1
31,NARCOTICS,2002,296
31,NARCOTICS,2003,430
31,NARCOTICS,2004,411
31,NARCOTICS,2005,284
31,NARCOTICS,2006,302
31,NARCOTICS,2007,384
31,NARCOTICS,2008,318
31,NARCOTICS,2009,291
31,NARCOTICS,2010,355
31,NARCOTICS,2011,321
31,NARCOTICS,2012,300
31,NARCOTICS,2013,245
31,NARCOTICS,2014,202
31,NARCOTICS,2015,141
31,NARCOTICS,2016,86
31,NARCOTICS,2017,44
31,NARCOTICS,2018,22
31,NON-CRIMINAL,2001,1
31,NON-CRIMINAL,2002,32
31,NON-CRIMINAL,2003,43
31,NON-CRIMINAL,2004,45
31,NON-CRIMINAL,2005,56
31,NON-CRIMINAL,2006,69
31,NON-CRIMINAL,2007,80
31,NON-CRIMINAL,2008,94
31,NON-CRIMINAL,2009,90
31,NON-CRIMINAL,2010,143
31,NON-CRIMINAL,2011,113
31,NON-CRIMINAL,2012,117
31,NON-CRIMINAL,2013,87
31,NON-CRIMINAL,2014,49
31,NON-CRIMINAL,2015,46
31,NON-CRIMINAL,2016,23
31,NON-CRIMINAL,2017,15
31,NON-CRIMINAL,2018,2
31,SEXUAL,2001,5
31,SEXUAL,2002,75
31,SEXUAL,2003,143
31,SEXUAL,2004,205
31,SEXUAL,2005,154
31,SEXUAL,2006,194
31,SEXUAL,2007,100
31,SEXUAL,2008,80
31,SEXUAL,2009,59
31,SEXUAL,2010,62
31,SEXUAL,2011,44
31,SEXUAL,2012,35
31,SEXUAL,2013,44
31,SEXUAL,2014,39
31,SEXUAL,2015,36
31,SEXUAL,2016,29
31,SEXUAL,2017,42
31,SEXUAL,2018,12
31,THEFT,2001,22
31,THEFT,2002,1354
31,THEFT,2003,1943
31,THEFT,2004,1831
31,THEFT,2005,1602
31,THEFT,2006,1628
31,THEFT,2007,1564
31,THEFT,2008,1445
31,THEFT,2009,1275
31,THEFT,2010,1298
31,THEFT,2011,1358
31,THEFT,2012,1291
31,THEFT,2013,1285
31,THEFT,2014,1107
31,THEFT,2015,920
31,THEFT,2016,966
31,THEFT,2017,1022
31,THEFT,2018,298
32,BATTERY,2001,8
32,BATTERY,2002,1277
32,BATTERY,2003,1875
32,BATTERY,2004,1738
32,BATTERY,2005,1591
32,BATTERY,2006,1537
32,BATTERY,2007,1539
32,BATTERY,2008,1396
32,BATTERY,2009,1269
32,BATTERY,2010,1234
32,BATTERY,2011,1159
32,BATTERY,2012,1143
32,BATTERY,2013,1198
32,BATTERY,2014,1118
32,BATTERY,2015,1268
32,BATTERY,2016,1417
32,BATTERY,2017,1618
32,BATTERY,2018,667
32,DECEPTIVE PRACTICE,2001,37
32,DECEPTIVE PRACTICE,2002,714
32,DECEPTIVE PRACTICE,2003,926
32,DECEPTIVE PRACTICE,2004,850
32,DECEPTIVE PRACTICE,2005,919
32,DECEPTIVE PRACTICE,2006,841
32,DECEPTIVE PRACTICE,2007,796
32,DECEPTIVE PRACTICE,2008,974
32,DECEPTIVE PRACTICE,2009,809
32,DECEPTIVE PRACTICE,2010,787
32,DECEPTIVE PRACTICE,2011,815
32,DECEPTIVE PRACTICE,2012,1004
32,DECEPTIVE PRACTICE,2013,1149
32,DECEPTIVE PRACTICE,2014,1140
32,DECEPTIVE PRACTICE,2015,963
32,DECEPTIVE PRACTICE,2016,1357
32,DECEPTIVE PRACTICE,2017,1527
32,DECEPTIVE PRACTICE,2018,631
32,HOMICIDE,2001,1
32,HOMICIDE,2002,1
32,HOMICIDE,2004,2
32,HOMICIDE,2005,1
32,HOMICIDE,2006,1
32,HOMICIDE,2008,2
32,HOMICIDE,2010,1
32,HOMICIDE,2011,1
32,HOMICIDE,2014,1
32,HOMICIDE,2015,2
32,HOMICIDE,2016,2
32,HOMICIDE,2018,1
32,NARCOTICS,2001,2
32,NARCOTICS,2002,183
32,NARCOTICS,2003,250
32,NARCOTICS,2004,188
32,NARCOTICS,2005,257
32,NARCOTICS,2006,254
32,NARCOTICS,2007,272
32,NARCOTICS,2008,325
32,NARCOTICS,2009,292
32,NARCOTICS,2010,339
32,NARCOTICS,2011,299
32,NARCOTICS,2012,226
32,NARCOTICS,2013,222
32,NARCOTICS,2014,158
32,NARCOTICS,2015,129
32,NARCOTICS,2016,94
32,NARCOTICS,2017,87
32,NARCOTICS,2018,26
32,NON-CRIMINAL,2002,122
32,NON-CRIMINAL,2003,106
32,NON-CRIMINAL,2004,86
32,NON-CRIMINAL,2005,64
32,NON-CRIMINAL,2006,70
32,NON-CRIMINAL,2007,77
32,NON-CRIMINAL,2008,75
32,NON-CRIMINAL,2009,97
32,NON-CRIMINAL,2010,79
32,NON-CRIMINAL,2011,84
32,NON-CRIMINAL,2012,68
32,NON-CRIMINAL,2013,69
32,NON-CRIMINAL,2014,90
32,NON-CRIMINAL,2015,83
32,NON-CRIMINAL,2016,77
32,NON-CRIMINAL,2017,70
32,NON-CRIMINAL,2018,25
32,SEXUAL,2001,1
32,SEXUAL,2002,48
32,SEXUAL,2003,67
32,SEXUAL,2004,81
32,SEXUAL,2005,90
32,SEXUAL,2006,60
32,SEXUAL,2007,58
32,SEXUAL,2008,120
32,SEXUAL,2009,117
32,SEXUAL,2010,66
32,SEXUAL,2011,78
32,SEXUAL,2012,69
32,SEXUAL,2013,79
32,SEXUAL,2014,52
32,SEXUAL,2015,67
32,SEXUAL,2016,51
32,SEXUAL,2017,60
32,SEXUAL,2018,19
32,THEFT,2001,36
32,THEFT,2002,4612
32,THEFT,2003,5877
32,THEFT,2004,5884
32,THEFT,2005,5495
32,THEFT,2006,5417
32,THEFT,2007,5343
32,THEFT,2008,5358
32,THEFT,2009,5082
32,THEFT,2010,4998
32,THEFT,2011,4837
32,THEFT,2012,4936
32,THEFT,2013,4758
32,THEFT,2014,4385
32,THEFT,2015,4713
32,THEFT,2016,5578
32,THEFT,2017,6767
32,THEFT,2018,2406
33,BATTERY,2001,7
33,BATTERY,2002,896
33,BATTERY,2003,1239
33,BATTERY,2004,1105
33,BATTERY,2005,1006
33,BATTERY,2006,889
33,BATTERY,2007,768
33,BATTERY,2008,750
33,BATTERY,2009,573
33,BATTERY,2010,523
33,BATTERY,2011,432
33,BATTERY,2012,443
33,BATTERY,2013,432
33,BATTERY,2014,443
33,BATTERY,2015,474
33,BATTERY,2016,489
33,BATTERY,2017,509
33,BATTERY,2018,195
33,DECEPTIVE PRACTICE,2001,6
33,DECEPTIVE PRACTICE,2002,85
33,DECEPTIVE PRACTICE,2003,113
33,DECEPTIVE PRACTICE,2004,111
33,DECEPTIVE PRACTICE,2005,144
33,DECEPTIVE PRACTICE,2006,134
33,DECEPTIVE PRACTICE,2007,134
33,DECEPTIVE PRACTICE,2008,152
33,DECEPTIVE PRACTICE,2009,131
33,DECEPTIVE PRACTICE,2010,111
33,DECEPTIVE PRACTICE,2011,128
33,DECEPTIVE PRACTICE,2012,115
33,DECEPTIVE PRACTICE,2013,154
33,DECEPTIVE PRACTICE,2014,186
33,DECEPTIVE PRACTICE,2015,230
33,DECEPTIVE PRACTICE,2016,289
33,DECEPTIVE PRACTICE,2017,294
33,DECEPTIVE PRACTICE,2018,73
33,HOMICIDE,2001,3
33,HOMICIDE,2002,4
33,HOMICIDE,2003,5
33,HOMICIDE,2004,2
33,HOMICIDE,2006,4
33,HOMICIDE,2007,3
33,HOMICIDE,2008,1
33,HOMICIDE,2009,3
33,HOMICIDE,2012,1
33,HOMICIDE,2013,1
33,HOMICIDE,2015,2
33,HOMICIDE,2016,4
33,NARCOTICS,2002,242
33,NARCOTICS,2003,300
33,NARCOTICS,2004,278
33,NARCOTICS,2005,530
33,NARCOTICS,2006,534
33,NARCOTICS,2007,334
33,NARCOTICS,2008,567
33,NARCOTICS,2009,212
33,NARCOTICS,2010,99
33,NARCOTICS,2011,42
33,NARCOTICS,2012,53
33,NARCOTICS,2013,35
33,NARCOTICS,2014,41
33,NARCOTICS,2015,35
33,NARCOTICS,2016,25
33,NARCOTICS,2017,18
33,NARCOTICS,2018,7
33,NON-CRIMINAL,2002,16
33,NON-CRIMINAL,2003,23
33,NON-CRIMINAL,2004,18
33,NON-CRIMINAL,2005,24
33,NON-CRIMINAL,2006,25
33,NON-CRIMINAL,2007,21
33,NON-CRIMINAL,2008,21
33,NON-CRIMINAL,2009,20
33,NON-CRIMINAL,2010,13
33,NON-CRIMINAL,2011,11
33,NON-CRIMINAL,2012,9
33,NON-CRIMINAL,2013,15
33,NON-CRIMINAL,2014,14
33,NON-CRIMINAL,2015,16
33,NON-CRIMINAL,2016,11
33,NON-CRIMINAL,2017,12
33,NON-CRIMINAL,2018,5
33,SEXUAL,2001,1
33,SEXUAL,2002,18
33,SEXUAL,2003,33
33,SEXUAL,2004,19
33,SEXUAL,2005,41
33,SEXUAL,2006,23
33,SEXUAL,2007,33
33,SEXUAL,2008,28
33,SEXUAL,2009,18
33,SEXUAL,2010,9
33,SEXUAL,2011,6
33,SEXUAL,2012,19
33,SEXUAL,2013,16
33,SEXUAL,2014,21
33,SEXUAL,2015,30
33,SEXUAL,2016,15
33,SEXUAL,2017,32
33,SEXUAL,2018,5
33,THEFT,2001,19
33,THEFT,2002,1274
33,THEFT,2003,1949
33,THEFT,2004,2509
33,THEFT,2005,2586
33,THEFT,2006,2497
33,THEFT,2007,2084
33,THEFT,2008,2125
33,THEFT,2009,1126
33,THEFT,2010,1062
33,THEFT,2011,985
33,THEFT,2012,1051
33,THEFT,2013,970
33,THEFT,2014,924
33,THEFT,2015,890
33,THEFT,2016,914
33,THEFT,2017,885
33,THEFT,2018,274
34,BATTERY,2001,1
34,BATTERY,2002,341
34,BATTERY,2003,447
34,BATTERY,2004,319
34,BATTERY,2005,360
34,BATTERY,2006,325
34,BATTERY,2007,333
34,BATTERY,2008,330
34,BATTERY,2009,336
34,BATTERY,2010,320
34,BATTERY,2011,341
34,BATTERY,2012,353
34,BATTERY,2013,305
34,BATTERY,2014,270
34,BATTERY,2015,279
34,BATTERY,2016,294
34,BATTERY,2017,302
34,BATTERY,2018,103
34,DECEPTIVE PRACTICE,2001,3
34,DECEPTIVE PRACTICE,2002,43
34,DECEPTIVE PRACTICE,2003,70
34,DECEPTIVE PRACTICE,2004,94
34,DECEPTIVE PRACTICE,2005,100
34,DECEPTIVE PRACTICE,2006,91
34,DECEPTIVE PRACTICE,2007,70
34,DECEPTIVE PRACTICE,2008,59
34,DECEPTIVE PRACTICE,2009,46
34,DECEPTIVE PRACTICE,2010,52
34,DECEPTIVE PRACTICE,2011,203
34,DECEPTIVE PRACTICE,2012,205
34,DECEPTIVE PRACTICE,2013,137
34,DECEPTIVE PRACTICE,2014,98
34,DECEPTIVE PRACTICE,2015,108
34,DECEPTIVE PRACTICE,2016,115
34,DECEPTIVE PRACTICE,2017,59
34,DECEPTIVE PRACTICE,2018,31
34,HOMICIDE,2002,1
